Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2022;8472 ;8664;10702;81656;6;8.00;5;3;0;2;184;183;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CEN DOM MAÑ BC SEN MAS Samaranch;BALONCESTO;SENIOR ;VILLAVERDE GLOBERFLOWERS;MASCULINO;Centro
2022;8472 ;8664;10702;81638;9;6.00;5;1;0;4;151;228;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CEN DOM MAÑ BC SEN MAS Samaranch;BALONCESTO;SENIOR ;LOS DIFERENTES ;MASCULINO;Centro
2022;8472 ;8664;10702;82342;11;5.00;5;0;0;5;153;218;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CEN DOM MAÑ BC SEN MAS Samaranch;BALONCESTO;SENIOR ;Los Fundis;MASCULINO;Centro
2022;8472 ;8664;10702;81617;10;5.00;5;0;0;5;184;235;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CEN DOM MAÑ BC SEN MAS Samaranch;BALONCESTO;SENIOR ;DUBITIS;MASCULINO;Centro
2022;8472 ;8664;10702;82359;12;5.00;5;0;0;5;138;278;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM CEN DOM MAÑ BC SEN MAS Samaranch;BALONCESTO;SENIOR ;G-Madrid Lorca;MASCULINO;Centro
2022;8477 ;8679;11209;84988;2;7.00;3;2;1;0;14;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;Asociación Juvenil Jara Club;MASCULINO	Hortaleza
2022;8477 ;8679;11209;85778;1;9.00;3;3;0;0;11;2;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;E.F. TEJAR;MASCULINO	Hortaleza
2022;8477 ;8679;11209;85881;6;5.00;3;1;2;0;16;7;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;C.D.E PARQUE ROMA;MASCULINO	Hortaleza
2022;8477 ;8679;11209;85182;7;4.00;3;1;1;1;12;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;RACING ARGUELLES LX;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86740;3;7.00;3;2;1;0;9;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC B;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84623;8;3.00;3;1;0;2;9;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;AMIDECU AZUL;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84666;4;6.00;2;2;0;0;15;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CD RETIROAS;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84558;5;6.00;3;2;0;1;15;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;AMIDECU 08;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84674;10;1.00;3;0;1;2;7;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;RUNNYMEDE;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86729;11;.00;2;0;0;2;3;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;LA MERCED;MASCULINO	Hortaleza
2022;8477 ;8679;11209;87336;9;3.00;3;1;0;2;9;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC D;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86076;13;.00;3;0;0;3;3;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;ATLETICO CHIBOI;MASCULINO	Hortaleza
2022;8477 ;8679;11209;87339;12;.00;2;0;0;2;1;14;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC F;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85887;2;7.00;3;2;1;0;13;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;C.D.E PARQUE ROMA;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85741;1;9.00;3;3;0;0;13;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;Jara;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87329;3;7.00;3;2;1;0;8;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;CHAMARTIN FC C;MASCULINO	Hortaleza
2022;8477 ;8679;11207;86051;5;3.00;3;1;0;2;10;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;C.R.Guindalera;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85254;7;1.00;3;0;1;2;7;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;RACING ARGUELLES JUVENIL;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87331;4;4.00;3;1;1;1;8;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;CHAMARTIN FC E;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87495;6;3.00;3;1;0;2;10;16;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;TARRADELLAS F.C.;MASCULINO	Hortaleza
2022;8477 ;8679;11207;84645;8;.00;3;0;0;3;9;18;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;Embassy FC;MASCULINO	Hortaleza
2022;8488 ;8692;11354;84563;1;9.00;3;3;0;0;31;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;JUVENTUD VALLEKAS A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;86084;2;9.00;3;3;0;0;14;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;CDE.EL VALLE E;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;87603;5;3.00;2;1;0;1;7;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;OE JUAN DE DIOS ROMAN A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;86777;8;3.00;3;1;0;2;4;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;CP JUAN GRIS;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;84579;6;3.00;3;1;0;2;11;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;JUVENTUD VALLEKAS B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;85876;3;6.00;3;2;0;1;11;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;HCB Loyola A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;85879;4;6.00;3;2;0;1;9;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;HCB Loyola B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;87972;9;.00;2;0;0;2;1;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;OE JUAN DE DIOS ROMAN B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;86064;7;3.00;3;1;0;2;9;14;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;ZAZUAR;MIXTO;Villa de Vallecas
2022;8488 ;8692;11354;87986;10;.00;3;0;0;3;3;27;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS ALE MIX;FUTBOL SALA;ALEVIN ;Colegio Torrevilano;MIXTO;Villa de Vallecas
2022;8479 ;8683;11090;83705;1;12.00;4;4;0;0;23;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Zumo de Cebada;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83544;3;9.00;3;3;0;0;17;3;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Mavera CF;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83674;2;12.00;4;4;0;0;15;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;GASTONES;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83326;4;7.00;4;2;1;1;21;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Linterna Olympus;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83462;5;6.00;4;2;0;2;8;3;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;La Tormenta;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83971;6;6.00;4;2;0;2;13;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Black Panthers;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;84218;7;6.00;4;2;0;2;9;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Los últimos;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;82608;8;3.00;4;1;0;3;5;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;FRATERNIDAD BETA;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83459;9;1.00;5;0;1;4;7;17;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Descanso;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;84284;12;.00;4;0;0;4;3;23;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Palancas F.C;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11090;83183;10;1.00;4;1;0;2;7;31;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON DOM TAR FS SEN MAS;FUTBOL SALA;SENIOR ;SIDA (Sociedad Independiente Deportiva Anónima);MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;82424;2;12.00;4;4;0;0;26;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;CHAMBERI 03;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;81719;1;12.00;4;4;0;0;28;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;LES HULIOS;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;83285;3;11.00;5;3;2;0;30;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;CHAPELA;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;82393;6;7.00;5;2;1;2;14;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;LA BOMBA;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;82363;5;7.00;5;2;1;2;12;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;DEL ESTAL FS;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;84378;8;4.00;4;1;1;2;16;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Tetuán Wolves F.S;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;83978;4;7.00;4;2;1;1;13;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;GUNNERS FC;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;84425;9;3.00;5;1;0;4;11;22;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Los hombres de Santi;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;81926;7;6.00;4;2;0;2;13;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Valle del Kas;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;83775;11;.00;4;0;0;4;2;35;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;Vallehermoso FS;MASCULINO;Moncloa-Aravaca
2022;8479 ;8683;11187;83381;10;.00;4;0;0;4;5;31;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB TAR FS SEN MAS;FUTBOL SALA;SENIOR ;HORS CATEGORIE;MASCULINO;Moncloa-Aravaca
2022;8488 ;8692;11353;87985;3;3.00;2;1;0;1;7;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;Colegio Torrevilano C;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;85873;5;3.00;2;1;0;1;7;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;HCB Loyola femenino;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;86087;4;3.00;2;1;0;1;7;3;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;CDE.EL VALLE E;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;84651;1;4.00;2;1;1;0;8;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;JUVENTUD VALLEKAS B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;85863;2;4.00;2;1;1;0;5;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;HCB Loyola B ;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;87612;7;.00;2;0;0;2;1;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;OE JUAN DE DIOS ROMAN B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11353;87984;6;3.00;2;1;0;0;3;7;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS BEN MIX GRUPO B;FUTBOL SALA;BENJAMIN ;Colegio Torrevilano A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;85833;10;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;HCB Ciudad de Valencia A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;85834;2;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;HCB Ciudad de Valencia B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86182;3;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;GSD LAS SUERTES A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86326;1;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;GSD LAS SUERTES B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86329;4;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;GSD LAS SUERTES D;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86828;6;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;TERREROS FUTSAL;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87604;11;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;OE JUAN DE DIOS ROMAN;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87644;7;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;Liceo Versalles;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87772;5;2.00;2;0;2;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;PLACIDO DOMINGO;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87982;12;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;Colegio Torrevilano C;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;85822;18;.00;0;0;0;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;HCB Loyola A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;85825;13;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;HCB Loyola B;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;85989;14;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;Virgen del cerro- águilas;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86062;8;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;ZAZUAR;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86089;15;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;CDE,EL VALLE D;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;86328;16;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;GSD LAS SUERTES C;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87522;17;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;CD MARIO REYES LA PRESENTACIÓN ;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87980;9;1.00;1;0;1;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;Colegio Torrevilano A;MIXTO;Villa de Vallecas
2022;8488 ;8692;11350;87981;19;.00;0;0;0;0;0;0;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM VIV FS PBJ MIX VIERNES TAR;FUTBOL SALA;PREBENJAMIN ;Colegio Torrevilano B;MIXTO;Villa de Vallecas
2022;8479 ;8683;10378;85317;1;6.00;3;3;0;0;107;35;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;EFBM Fernando Martín A;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;86614;2;6.00;3;3;0;0;90;32;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;Santa María de Yermo 4;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;87909;3;4.00;3;2;0;1;44;36;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;PRINCIPE BLANCO;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;86159;4;4.00;3;2;0;1;111;36;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;Maristas Chamberi;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;86801;5;2.00;3;1;0;2;72;77;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;Colegio Valdeluz 13 B Femenino;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;87081;8;.00;3;0;0;3;16;105;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;ARAVACA BASKET AMARILLO;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;86546;6;2.00;3;1;0;2;43;88;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;COLEGIO ÁRULA;MIXTO;Moncloa-Aravaca
2022;8479 ;8683;10378;86373;7;.00;3;0;0;3;34;108;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM MON SAB MAÑ MBC BEN MIX A;MINIBALONCESTO;BENJAMIN ;SAN CRISTÓBAL;MIXTO;Moncloa-Aravaca
